Date,Open,High,Low,Close,Adj Close,Volume,Titles,Neutral,Negative,Positive
2019-05-20,181.4499969482422,192.0,179.25,190.1499938964844,189.55918884277344,29873588.0,"Tata Motors posts net loss of Rs 28,826 crore in FY19, JLR turns profitable in Q4. Revenue Falls As Tata Motors Ends FY 2019. Tata Motors profits fall 47% amid Jaguar Land Rover China slowdown. ",0.0006212194566614926,0.9988030195236206,0.0005758237093687057
2019-05-21,185.25,186.8999938964844,174.0500030517578,176.8000030517578,176.2506866455078,57822527.0,"Hyundai Venue drives past 400,000 sales in 47 months since launch. Hyundai Venue expected to be launched in India on May 21, 2019. Tata Motors to phase out multi-seater people carriers. ",0.997585654258728,8.888919546734542e-05,0.002325533889234066
2019-05-22,177.60000610351562,180.3999938964844,174.8000030517578,179.10000610351562,178.5435333251953,25845734.0,Adaptive AUTOSAR stack for Great Wall Motors. Tata Motors launches compact truck Intra priced at Rs 5.35 lakh. Tata Motors launches compact truck Intra priced at ₹5.35 lakh | Mint. ,0.9998592138290405,6.641044456046075e-05,7.441285561071709e-05
2019-05-23,182.8500061035156,182.8500061035156,173.5,175.14999389648438,174.60580444335938,22912106.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-05-24,177.0,183.5,175.35000610351562,182.3000030517578,181.7335968017578,22494409.0,"India Commercial Papers deals on F-TRAC-Mar 8. Tata Tiago 2015-2019 Price, Images, Mileage, Reviews, Specs. Tata Harrier vehicle is classified under heading 8703 with compensation rate @ 22% : AAR, Maharashtra. ",0.9998821020126343,6.822316936450079e-05,4.970389272784814e-05
2019-05-25,,,,,,,"Tata Tiago updated with standard safety features. Singur farmers want Locket to get Tatas back. Manpasand Beverages MD, CFO arrested in Rs 40 crore GST tax invasion and invoice fraud case. ",0.9916132688522339,0.0003536584263201803,0.00803303625434637
2019-05-27,181.75,183.5,179.3000030517578,181.3500061035156,180.7865447998047,14774311.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-05-28,181.3500061035156,185.3000030517578,179.8000030517578,180.25,179.68995666503906,23272915.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-05-29,179.85000610351562,180.0,175.35000610351562,176.35000610351562,175.8020782470703,15222008.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-05-30,177.5,178.5,173.10000610351562,175.14999389648438,174.60580444335938,18078726.0,"Exclusive: Crash norms to wipe out mini vans from India; Tata Motors, Mahindra to be hit. Tata Buzzard (7-seater Tata Harrier) spotted testing again in India. Ratan Tata - 10 Interesting facts about Ratan Tata that you should know. ",0.2409658282995224,0.7577406764030457,0.0012935156701132655
2019-05-31,177.8000030517578,177.85000610351562,170.0,172.60000610351562,172.06373596191406,21488115.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-01,,,,,,,Tata H5X Concept @ Auto Expo 2018. Named Tata Harrier! EDIT: Launched @ Rs. 12.69 lakhs. Tata Harrier public previews start from December 18. Tata Harrier to be launched on 23 January. ,0.9998793601989746,6.347641465254128e-05,5.708588287234306e-05
2019-06-02,,,,,,,"Tata Motors Reveals Its Lineup For The Bharat Mobility Global Expo 2024. Tata Nexon Facelift Safety Score Improved, Gets A Full 5 Star Rating Once Again!. We Now Know When Tata Is Planning To Take The Wraps Off The 2023 Nexon. ",0.00016636379586998373,0.00020611514628399163,0.9996274709701538
2019-06-03,170.5,175.0,168.39999389648438,174.5,173.95782470703125,21288078.0,Tata H5X Concept @ Auto Expo 2018. Named Tata Harrier! EDIT: Launched @ Rs. 12.69 lakhs. Tata Motors partners with Wise Travel India. Tata Buzzard SUV unveiled at Geneva motor show 2019. ,0.9998748302459717,5.655307541019283e-05,6.86708590365015e-05
2019-06-04,174.25,177.1999969482422,172.39999389648438,173.25,172.7117156982422,17428731.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-06,174.0500030517578,175.85000610351562,168.85000610351562,169.6999969482422,169.17274475097656,16874819.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-07,169.89999389648438,171.6999969482422,167.25,169.5,168.97335815429688,14465703.0,Mercedes-AMG A 35 Breaks Cover At Paris Motor Show 2018. Amazon Prime Day 2019 kicks off on 15 July: Here's what to expect | Mint. Tata Motors' Sanand plant bags CII Green Building Council award for second straight year. ,0.9983154535293579,8.241504110628739e-05,0.001602094154804945
2019-06-08,,,,,,,"Ram Mandir inauguration: A look at 500-year timeline, from Babri Masjid to Lalla Virajman | Mint. Tata Tigor EV receives a price cut of Rs 80000 post revised GST rates. Resentment brewing among transporters over Motor Vehicle Amendment. ",0.12358563393354416,0.8630169630050659,0.01339743658900261
2019-06-10,170.89999389648438,172.0500030517578,163.5500030517578,166.1999969482422,165.68360900878906,20209862.0,"Got sold a Tata Harrier damaged in transit; repainted shoddily. EDIT: Resolved (page 3). Scrappage policy may fuel demand for used trucks | Mint. Toyota Recalls Around 6,500 Units Of The Glanza. Is Your Car Affected?. ",0.027816902846097946,0.9715490341186523,0.0006340849795378745
2019-06-11,166.85000610351562,171.89999389648438,165.64999389648438,170.75,170.219482421875,20363493.0,"Mega deals dried up at Wipro before team lead’s departure | Mint. Got sold a Tata Harrier damaged in transit; repainted shoddily. EDIT: Resolved (page 3). Maruti Suzuki, Toyota Tsusho announces joint venture for vehicle dismantling, recycling unit. ",0.018637875095009804,0.9807155132293701,0.0006466833292506635
2019-06-12,170.89999389648438,172.1999969482422,168.10000610351562,169.0500030517578,168.52476501464844,12819208.0,"Tata Altroz to be offered in 10 variants, five colours and two engine options. Bajaj Auto introduces Husqvarna brand of premium bikes | Mint. Shares, Commodity, Rupee Market Highlights: Sensex cracks 334 points, Nifty ends at 11,922 weighed by banks. ",0.9978798627853394,0.0020110253244638443,0.00010907928663073108
2019-06-13,166.89999389648438,168.89999389648438,164.5,167.39999389648438,166.8798828125,15144315.0,"TCS, Infosys or HDFC Bank: Which company has the best history of rewarding its shareholders?. Tata hikes Harrier's price by INR 31,000. Uniraj result 2019: Rajasthan University releases undergraduate results at uniraj.ac.in. ",0.011634738184511662,0.00025867228396236897,0.9881066083908081
2019-06-14,167.5,167.5,163.5,164.1999969482422,163.6898193359375,10920508.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-17,163.75,164.14999389648438,158.0,158.75,158.2567596435547,14381813.0,"Tata Tigor 2017-2020 Price, Images, Mileage, Reviews, Specs. Tata Motors launches AMT variants of compact sedan Tigor. Tata Tigor AMT launched in XMA and XZA+ trims. ",0.9998782873153687,6.390547787304968e-05,5.779162893304601e-05
2019-06-18,159.0,161.0,156.75,158.3000030517578,157.80816650390625,14003043.0,"Tata Group's Debt Threat. Tata Tigor price hiked in India. Six Uttarakhand districts likely to receive heavy rain on June 18, 19: IMD. ",0.00025335277314297855,0.00048199723823927343,0.999264657497406
2019-06-19,160.0,163.75,152.5,154.64999389648438,154.16949462890625,25257018.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-20,153.4499969482422,160.0,152.14999389648438,159.25,158.7552032470703,19247947.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-21,155.0,160.75,154.5,158.89999389648438,158.4062957763672,23304207.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-24,158.6999969482422,160.1999969482422,156.1999969482422,159.3000030517578,158.8050537109375,13185118.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-25,158.0,161.0,156.85000610351562,160.4499969482422,159.95147705078125,13368928.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-26,160.10000610351562,162.1999969482422,158.75,161.10000610351562,160.59947204589844,18481332.0,"Nifty 50 Historical Rates (March 2024). Indian Hotels rallies 6% on heavy volumes, hits 20-month high. Tata Tigor EV priced at Rs. 9.99 lakh. ",0.00023968891764525324,0.00023449159925803542,0.999525785446167
2019-06-27,161.85000610351562,168.0,161.10000610351562,165.85000610351562,165.33470153808594,26612983.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-06-28,165.1999969482422,166.75,161.35000610351562,162.5500030517578,162.04495239257812,15092229.0,Car makers in India may have more bad news to share on Monday. Form 6-K TATA MOTORS LTD/FI For: Jun 28. Tata Motors needs to transform itself to be relevant in future mobility: N Chandrasekaran. ,0.04957808181643486,0.9487149715423584,0.0017069550231099129
2019-06-30,,,,,,,"Share Market HIGHLIGHTS: Sensex, Nifty hit record closing highs; 30-scrip index rises 320 pts, Nifty. Jet Airways founder Naresh Goyal writes to court to seek medical help, claims prison officer not looking into his concerns. Tata Motors loss widens. ",0.00037191848969087005,0.00023259718727786094,0.999395489692688
2019-07-01,163.6999969482422,169.39999389648438,163.1999969482422,168.0,167.47802734375,23990900.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-07-02,166.8000030517578,167.35000610351562,161.35000610351562,163.75,163.24122619628906,16903683.0,"Tata Motors posts ₹27,000 crore loss in Q3. City lawyer files case against Tata Motors for poor support. Tata Motors shares fall by most in 26 years after JLR loss. ",0.0009628729312680662,0.9985419511795044,0.0004952405579388142
2019-07-03,163.75,165.0,161.6999969482422,162.3000030517578,161.7957305908203,13606179.0,Tata H5X Concept @ Auto Expo 2018. Named Tata Harrier! EDIT: Launched @ Rs. 12.69 lakhs. Global NCAP's First Five Star Car In India: The Tata Nexon — Global NCAP. Tata Motors to have 4 new cars making global debut at 2019 Geneva - Official. ,0.9998769760131836,5.881605829927139e-05,6.422664591809735e-05
2019-07-04,162.5,167.75,162.0,165.1999969482422,164.6867218017578,19512938.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-07-05,165.14999389648438,166.9499969482422,159.5,160.1999969482422,159.70225524902344,14374084.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-07-08,159.35000610351562,159.5,153.5,154.5500030517578,154.06980895996094,15149035.0,"Tata Motors announces block closure at Pune. RBI wants your home, car loans to get cheaper, but your bank is a hurdle. Tata Steel drops plan to sell S-E Asian assets | Mint. ",0.005979987792670727,0.992605447769165,0.0014146501198410988
2019-07-09,154.0,157.14999389648438,152.75,155.8000030517578,155.31593322753906,16112345.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-07-10,156.25,156.25,149.10000610351562,151.64999389648438,151.17881774902344,31737846.0,"Got sold a Tata Harrier damaged in transit; repainted shoddily. EDIT: Resolved (page 3). Aurobindo Pharma share crashes 20% to hit 52-week low on USFDA observations; Lupin, Glenmark fall up to 9%. Bank holidays in October. Check full list | Mint. ",0.0008373646414838731,0.9984904527664185,0.0006721522659063339
2019-07-11,153.0,157.6999969482422,150.35000610351562,156.8000030517578,156.3128204345703,24099895.0,"Got sold a Tata Harrier damaged in transit; repainted shoddily. EDIT: Resolved (page 3). Tata Hexa, Harrier and Nexon available with discounts up to Rs 1.10 lakh. Mercedes-Benz launches ₹1.10 crore luxury MPV in India | Mint. ",0.07744091004133224,0.921821117401123,0.0007380101014859974
2019-07-12,155.89999389648438,162.85000610351562,154.0,159.3000030517578,158.8050537109375,27307153.0,TCS 1st Tata Group firm to offer health insurance benefits to LGBT employees. Make 'bumper-to-bumper' insurance mandatory on new vehicles from next month: High Court | Mint. Top-three India-made cars with five-star Global NCAP rating. ,0.9997945427894592,5.7712768466444686e-05,0.0001478386839153245
2019-07-13,,,,,,,"Tata Harrier test mule, upcoming 7-seater spotted; could they be automatic variants?. Bihar Flood 2019 Pics: Flood water inundates Araria. Rising hate-crimes, intolerance to seriously damage growth, warns Adi Godrej. ",0.022403141483664513,0.976152777671814,0.001444158493541181
2019-07-14,,,,,,,Ford SWOT 2024 | SWOT Analysis of Ford. Big Battle Over Small SUVs. Tata Motors announces its nationwide free monsoon check-up camps. ,0.9998241066932678,7.096957415342331e-05,0.00010501993529032916
2019-07-15,159.0,162.60000610351562,157.85000610351562,160.9499969482422,160.44992065429688,19924720.0,Satish Borwankar bows out of Tata Motors board after completion of tenure. Tata Motors shares vroom 6% in just 1 day on D-Street - here is what you must know. Tata to supply 200 Hexa 4x4s to Bangladesh Army. ,0.9998533725738525,9.138543828157708e-05,5.5199710914166644e-05
2019-07-16,159.8000030517578,170.9499969482422,159.0500030517578,170.0,169.4718017578125,39025331.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-07-17,170.0,172.35000610351562,166.3000030517578,167.89999389648438,167.37832641601562,25236730.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-07-18,167.25,167.25,160.0,160.75,160.25054931640625,19055022.0,,0.9998577833175659,8.45990507514216e-05,5.761149441241287e-05
2019-07-19,161.4499969482422,162.39999389648438,153.85000610351562,154.85000610351562,154.36888122558594,18954216.0,"Tata Nexon crosses 5 lakh unit production milestone; facelift expected by August. Tata Nexon zooms past 100,000 unit sales in 23 months. Tata Nexon crosses one lakh unit production milestone. ",0.0019700999837368727,0.0002822267997544259,0.9977476000785828
