Date,Open,High,Low,Close,Adj Close,Volume,Titles
2019-09-09,119.0,122.5999984741211,117.3499984741211,121.9000015258789,121.52125549316406,51297512.0,"2019 Tata Nexon Kraz launched, priced from INR 7"
2019-09-10,,,,,,,"Just 1 Tata Nano unit sold in 2019, no production in first 9 months"
2019-09-11,127.0,135.0,125.3000030517578,134.35000610351562,133.93258666992188,96568372.0, 2020 Tata Nexon (facelift) spied on test once again
2019-09-12,134.60000610351562,135.35000610351562,126.6999969482422,127.9499969482422,127.55245208740234,72084195.0,Tata Altroz To Be Offered With Customisation Packages From The Factory |  Tata Motors' Jaguar Land Rover retail sales fall 3% in November
2019-09-13,129.1999969482422,130.9499969482422,125.5,129.5500030517578,129.14749145507812,69088728.0," Tata Group has 28 firms, and these 4 companies rallied over 900%; key things to know |  New Tata Altroz interiors leaked"
2019-09-14,,,,,,,"Tata Harrier Now Gets Optional 5-Year, Unlimited Kilometre Warranty"
2019-09-15,,,,,,,Tata Motors offering benefits of up to Rs 1 |  Tata Motors announces discounts up to ₹1
2019-09-16,128.0,130.3000030517578,126.5,128.60000610351562,128.200439453125,40951047.0,"Tata Sumo Put Out To Pasture After 25 Years Of Service, No Longer Available At Dealerships"
2019-09-17,129.0,130.5,121.3499984741211,122.0,121.62094116210938,47652658.0,Tata Motors partners with what3words - 3 word address for navigation |  Tata Motors to introduce what3words addressing system in its future products |  Tata Motors first OEM in India to bring three-word addressing system in its cars
2019-09-18,123.0500030517578,125.9000015258789,120.5,121.75,121.37171936035156,53048836.0,Indian Car Manufacturer Tata Motors Calls for Automotive Blockchain Tech
2019-09-19,123.5,125.3499984741211,121.1999969482422,124.1999969482422,123.8141098022461,51011848.0,"Tata Motors introduces ZIPTRON electric vehicle technology |  Tata Motors revs up for EV space, launches new powertrain"
2019-09-20,125.0,137.75,122.5999984741211,133.25,132.8359832763672,89223235.0," Tata Motors launches Pro Edition packages, prices start at Rs 29999"
2019-09-21,,,,,,,Tata Motors revs up for festive season with new launches and 5-car Pro package |  ZipTron: Tata Motors' new EV technology brand
2019-09-23,135.0,138.39999389648438,126.5,127.9000015258789,127.50261688232422,51032391.0,"Maruti Suzuki, Hyundai, Honda, Tata Motors: Big festive discounts on offer as carmakers hope to revive sales |  Tata Motors launches Pro Edition accessories for Harrier, Nexon, other models at Rs 29,999 |  KTM 790 Duke, Maruti Suzuki S-Presso, Tata Motors"
2019-09-24,128.0500030517578,132.1999969482422,128.0,130.89999389648438,130.4932861328125,41659100.0,
2019-09-25,129.89999389648438,129.89999389648438,121.5,123.0500030517578,122.66768646240234,47567575.0,Here are the brochures of Tata Motors Pro Editions |  Tata Motors shines in Forbes’ World’s Best Regarded Companies 2019
2019-09-26,123.9000015258789,127.25,122.8000030517578,124.5,124.11317443847656,45866398.0,
2019-09-27,122.0,122.4499969482422,118.1999969482422,119.9000015258789,119.52747344970705,45875793.0,"Tata Motors share price falls over 5% amid reports JLR to shut UK plants for a week |  Tata Motors dealer offers free Honda scooter with Nexon, Tiago!"
2019-09-28,,,,,,,Tata Harrier with panoramic sunroof and new alloy wheels spied |  Naina and Pooja win gold as Haryana wrestlers continue to dominate 2nd Tata Motors U-23 National Wrestling 
2019-09-29,,,,,,,Tata’s Jaguar Land Rover Bets Big On India’s Electric Vehicle Future: Set To Launch Host Of EVs Starting 2020
2019-09-30,120.6500015258789,120.8499984741211,116.4000015258789,117.4499969482422,117.08507537841795,32158885.0,"TCS dividend history: A look at Tata group IT giants payouts in past five years |  Tata Sons to infuse Rs 6,500 crore in Tata Motors to boost investor confidence |  Tata Tiago 2019-2020 Wizz Edition Petrol On Road Price, Features & Specs, Images"
2019-10-01,118.0,119.8499984741211,113.0,115.3000030517578,114.94176483154295,40232789.0,
2019-10-03,112.6500015258789,123.5,112.6500015258789,122.4000015258789,122.01970672607422,65103359.0,Tata H5X Concept @ Auto Expo 2018 |  Named Tata Harrier! EDIT: Launched @ Rs |  Tata Altroz EV Geneva Edition - Official images revealed |  Tata Motors bans use of phones at its Steel City plant
2019-10-04,122.8000030517578,123.8000030517578,118.8000030517578,119.6500015258789,119.27824401855467,35712218.0,
2019-10-07,120.25,120.5500030517578,116.3499984741211,117.5,117.13492584228516,35471184.0,
2019-10-08,,,,,,,"Demand slowdown: Now, M&M and Tata Motors to rejig production"
2019-10-09,118.5,121.6999969482422,115.4499969482422,120.9000015258789,120.52436065673828,44666296.0,
2019-10-10,119.3000030517578,119.6999969482422,116.1999969482422,116.8000030517578,116.43710327148438,31229192.0,
2019-10-11,118.0500030517578,122.1999969482422,117.25,121.3000030517578,120.92312622070312,41027561.0,Tata Motors delivers Tigor EVs at Tata Steel plant in Jamshedpur
2019-10-13,,,,,,,Tata Tigor EV Extended Range: Variant breakdown |  Tata Motors Design Studio: A sneak peek at how they do it
2019-10-14,122.5999984741211,130.0,122.5,127.8499984741211,127.45276641845705,68048611.0,
2019-10-15,127.0999984741211,128.89999389648438,123.6999969482422,126.9499969482422,126.5555648803711,57548920.0,
2019-10-16,127.3000030517578,128.3000030517578,124.5,125.8499984741211,125.458984375,31522518.0,
2019-10-17,127.0999984741211,144.35000610351562,125.0999984741211,139.5,139.0665740966797,67933615.0,
2019-10-18,139.0,141.8000030517578,135.60000610351562,136.85000610351562,136.4248046875,64884113.0,Why Tata Motors share price has gained over 10% in last two sessions |  Why Ratan Tata chose to invest in EV startup Tork Motors
2019-10-19,,,,,,, Reliance Jio reports net profit of Rs 990 crore; Why Ratan Tata is investing in this EV startup
2019-10-22,133.35000610351562,135.60000610351562,129.8000030517578,131.75,131.3406524658203,53532482.0, Tata launches priority test drives for Harrier
2019-10-23,130.4499969482422,133.8000030517578,127.25,132.64999389648438,132.23785400390625,50293574.0,
2019-10-24,133.0,135.14999389648438,130.5,133.5,133.08522033691406,41951668.0,
2019-10-25,132.0,133.0,125.6999969482422,126.8499984741211,126.45587158203124,42868958.0,"Tata Motors board approves plan to raise Rs 500 crore through NCD issue |  Tata Motors to raise Rs 500 cr through issue of non-convertible debentures |  Tata Motors board approves ordinary shares, warrants to Tata Sons "
2019-10-26,,,,,,,"Tata Sons to infuse Rs 6,500 crore in Tata Motors to boost investor confidence |  This week in Auto: Datsun joins India quitters list; Tata Sons to bail out Tata Motors"
2019-10-27,139.5,150.6999969482422,139.5,147.6999969482422,147.2410888671875,39489993.0,Muhurat Trading: Sensex gains 192 points; Tata Motors jumps over 17%
